,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6436967849731445,0.17243266105651855,-1.7919031381607056,0.9995599389076233,0.7206153869628906,0.087748222053051,-1.8562037944793701,0.9986799359321594,0.756363034248352,0.09419352561235428,-1.8559091091156006,0.9985712766647339,0.7874119281768799,0.09641671180725098,-1.8563225269317627,0.9980120658874512,0.5929795503616333,0.03884482383728027,-1.8368269205093384,0.9989109039306641,0.5608770251274109,0.0226895809173584,-1.8372652530670166,0.9989705085754395,0.5354779958724976,0.0104447603225708,-1.8379268646240234,0.9991135001182556,0.8582983016967773,0.0396803617477417,-1.6806890964508057,0.999091386795044,0.5093555450439453,-0.06053042411804199,-1.5848305225372314,0.9997501969337463,0.7002119421958923,0.22491025924682617,-1.6745325326919556,0.9997678399085999,0.5879632830619812,0.20759235322475433,-1.6470082998275757,0.9999039173126221,1.0019748210906982,0.18594223260879517,-1.1895532608032227,0.9996365308761597,0.39584559202194214,0.07529377937316895,-1.1600563526153564,0.999922513961792,1.0684449672698975,0.6614130735397339,-0.9517642855644226,0.9898327589035034,0.13878074288368225,0.5188223123550415,-1.1115612983703613,0.9984369874000549,0.8357074856758118,0.7107855677604675,-1.1243209838867188,0.9463179707527161,0.37339699268341064,0.810958743095398,-1.387062907218933,0.9920580983161926,0.7747769355773926,0.8295624852180481,-1.1927671432495117,0.8844230771064758,0.42880257964134216,0.8949350714683533,-1.454466700553894,0.9762930870056152,0.7169498205184937,0.7683207392692566,-1.165160059928894,0.8859677910804749,0.48285967111587524,0.8452850580215454,-1.4304187297821045,0.9762156009674072,0.7173612713813782,0.7334145307540894,-1.1014965772628784,0.87367182970047,0.4723781943321228,0.807052731513977,-1.3668572902679443,0.9725110530853271,0.7582879066467285,0.7865586876869202,-0.01927136816084385,0.9924486875534058,0.4792603850364685,0.7519028186798096,0.019960468634963036,0.9937183856964111,0.7857364416122437,1.3274338245391846,-0.15666787326335907,0.8504806756973267,0.32556474208831787,1.1881970167160034,0.2610810697078705,0.7153550386428833,0.6731700301170349,1.730427861213684,0.979457676410675,0.428424209356308,0.4020955562591553,1.6278564929962158,1.2662012577056885,0.37513765692710876,0.6428954005241394,1.7425670623779297,1.0880014896392822,0.44298750162124634,0.43055909872055054,1.6646788120269775,1.3636826276779175,0.42792192101478577,0.6365985870361328,2.068331241607666,0.8749359846115112,0.2776750922203064,0.3858054280281067,1.919262170791626,1.1239378452301025,0.20707255601882935
1,0.6466353535652161,0.16760291159152985,-1.7794811725616455,0.9995557069778442,0.7222422361373901,0.06695158034563065,-1.8423054218292236,0.9987108111381531,0.7583029270172119,0.06955071538686752,-1.8421825170516968,0.9986171722412109,0.7883750200271606,0.07161355763673782,-1.8426949977874756,0.9980740547180176,0.5941976308822632,0.035775795578956604,-1.8276526927947998,0.9989386200904846,0.5620939135551453,0.02156902104616165,-1.828120231628418,0.9989999532699585,0.5355325937271118,0.009388050064444542,-1.8286068439483643,0.9991183280944824,0.8583394885063171,0.03934470936655998,-1.6514040231704712,0.9991304874420166,0.49309593439102173,-0.0455106683075428,-1.5790454149246216,0.9997586607933044,0.7052599191665649,0.22883762419223785,-1.656620979309082,0.9997673034667969,0.591444194316864,0.21449393033981323,-1.6356897354125977,0.9999054670333862,0.987709641456604,0.18028226494789124,-1.1656686067581177,0.9996621012687683,0.3887006342411041,0.09453901648521423,-1.103894591331482,0.9999237656593323,1.0393420457839966,0.5936883091926575,-1.0523273944854736,0.9901614189147949,0.13928379118442535,0.5391188263893127,-1.020676612854004,0.997767448425293,0.8296809196472168,0.7225586771965027,-1.337440013885498,0.9452924132347107,0.3555932641029358,0.7927828431129456,-1.3539596796035767,0.9873488545417786,0.7764196395874023,0.8427693843841553,-1.4370315074920654,0.8797875046730042,0.41378098726272583,0.8810320496559143,-1.4263666868209839,0.9657560586929321,0.7129059433937073,0.7733621001243591,-1.4026037454605103,0.8810163736343384,0.4701874256134033,0.832839846611023,-1.4098773002624512,0.9655839204788208,0.7119093537330627,0.7362611889839172,-1.3182376623153687,0.8674505352973938,0.45923343300819397,0.7937272191047668,-1.3409470319747925,0.9613993167877197,0.7588291764259338,0.7891609072685242,-0.014906602911651134,0.9925389885902405,0.46187645196914673,0.7561730742454529,0.015977997332811356,0.9937631487846375,0.7257075905799866,1.4207249879837036,0.6291266083717346,0.8348438143730164,0.3881651759147644,1.3713023662567139,0.5855900049209595,0.6964468955993652,0.6639305353164673,1.851055383682251,1.4344913959503174,0.4079957604408264,0.37968993186950684,1.846810221672058,1.2113443613052368,0.36739975214004517,0.6419949531555176,1.8903552293777466,1.5038254261016846,0.4190392792224884,0.38580936193466187,1.9043680429458618,1.2617958784103394,0.41305357217788696,0.6102935075759888,2.114917039871216,1.2011258602142334,0.2686328589916229,0.37729930877685547,2.1003811359405518,0.884421706199646,0.2058015763759613
2,0.6476808786392212,0.16319826245307922,-1.6222724914550781,0.9995265603065491,0.7245004773139954,0.05653209984302521,-1.677178978919983,0.9986705183982849,0.760320782661438,0.058627910912036896,-1.6771888732910156,0.9985948204994202,0.7890914678573608,0.06119232252240181,-1.6777667999267578,0.9980511665344238,0.5949742794036865,0.033166781067848206,-1.6652965545654297,0.9989136457443237,0.5629686713218689,0.021204017102718353,-1.6657865047454834,0.9989814162254333,0.535565972328186,0.0094082560390234,-1.6663124561309814,0.9990814328193665,0.8557868003845215,0.039325322955846786,-1.4949818849563599,0.9991337656974792,0.5123333930969238,-0.028245000168681145,-1.4316356182098389,0.9997523427009583,0.7061423659324646,0.22952404618263245,-1.507733702659607,0.9997560381889343,0.5923264622688293,0.21793383359909058,-1.4899312257766724,0.9999027252197266,0.9724712371826172,0.18037192523479462,-1.0534355640411377,0.9996833205223083,0.38588595390319824,0.10343820601701736,-0.9863256216049194,0.9999223351478577,1.0684905052185059,0.5992019772529602,-0.917854905128479,0.9905843734741211,0.13581383228302002,0.5503455996513367,-0.9320304989814758,0.9973352551460266,0.8301301002502441,0.7247932553291321,-1.1348673105239868,0.9465246200561523,0.34654706716537476,0.7878211140632629,-1.2609927654266357,0.9833864569664001,0.780015230178833,0.842381477355957,-1.2268325090408325,0.8800535202026367,0.4105719029903412,0.8729395270347595,-1.328217625617981,0.9574511051177979,0.7129400372505188,0.7727066278457642,-1.1905031204223633,0.8807374835014343,0.46909889578819275,0.8240768313407898,-1.3089555501937866,0.9570546746253967,0.7119568586349487,0.736016571521759,-1.1136997938156128,0.8670072555541992,0.4574410319328308,0.7867754697799683,-1.2469089031219482,0.9525502324104309,0.7584778070449829,0.7929543852806091,-0.014950613491237164,0.9924070835113525,0.4496336877346039,0.7612165212631226,0.016013719141483307,0.9936584234237671,0.7145752310752869,1.418393611907959,0.5585827231407166,0.8248798251152039,0.3894825577735901,1.3754618167877197,0.582060694694519,0.6879516243934631,0.6576756238937378,1.848062515258789,1.379294753074646,0.39391058683395386,0.3506337106227875,1.851776361465454,1.1757004261016846,0.37012937664985657,0.6401003003120422,1.8814103603363037,1.4501687288284302,0.39748480916023254,0.35353606939315796,1.9064706563949585,1.2218654155731201,0.4067443013191223,0.6013381481170654,2.1110177040100098,1.156991958618164,0.2665966749191284,0.3431691527366638,2.1012520790100098,0.8522263765335083,0.2099786102771759
3,0.6480492949485779,0.1814696490764618,-1.8845527172088623,0.9995307326316833,0.7272914052009583,0.07718362659215927,-1.9253015518188477,0.9987388253211975,0.762697160243988,0.07630482316017151,-1.9252405166625977,0.9986611008644104,0.7912795543670654,0.07642277330160141,-1.925667405128479,0.9981544613838196,0.596813976764679,0.051633719354867935,-1.9204422235488892,0.9989765286445618,0.5657867789268494,0.03500279039144516,-1.9208853244781494,0.9990355968475342,0.5381529927253723,0.01774894818663597,-1.9211218357086182,0.9991284012794495,0.8562342524528503,0.060814693570137024,-1.645385980606079,0.9991794228553772,0.5164738297462463,-0.005964229349046946,-1.6274030208587646,0.9997661113739014,0.7053841352462769,0.2642495334148407,-1.736891746520996,0.999758780002594,0.5921187400817871,0.24239282310009003,-1.7292133569717407,0.9999057054519653,0.9641631841659546,0.19130650162696838,-1.100653052330017,0.9997055530548096,0.37960436940193176,0.1166335791349411,-1.0964016914367676,0.9999245405197144,1.0938937664031982,0.6011064648628235,-1.0868885517120361,0.9909326434135437,0.12806126475334167,0.5539657473564148,-0.9675097465515137,0.9969677329063416,0.8336521983146667,0.7340074777603149,-1.428152322769165,0.9475175142288208,0.33121082186698914,0.7701124548912048,-1.280908226966858,0.9814708828926086,0.7904688119888306,0.8438976407051086,-1.5497857332229614,0.8788325786590576,0.394925981760025,0.8589335680007935,-1.391248345375061,0.952344536781311,0.713533878326416,0.7738659977912903,-1.5113168954849243,0.8793461918830872,0.4575853943824768,0.8104758858680725,-1.3803741931915283,0.9522221684455872,0.7120311856269836,0.7369668483734131,-1.412569284439087,0.8649023175239563,0.4441784918308258,0.7729672789573669,-1.280659556388855,0.9471813440322876,0.751781702041626,0.7883262038230896,-0.007703752256929874,0.9926643967628479,0.44438332319259644,0.7542135119438171,0.0090540936216712,0.9938603639602661,0.7033763527870178,1.4051142930984497,0.780101478099823,0.8070541024208069,0.39214253425598145,1.3499780893325806,0.6709691286087036,0.6767330765724182,0.6534792184829712,1.8286969661712646,1.6480491161346436,0.3747892379760742,0.35059866309165955,1.8131897449493408,1.3060345649719238,0.36483705043792725,0.6377732157707214,1.8543870449066162,1.7240750789642334,0.37470656633377075,0.3562735617160797,1.8630454540252686,1.3529319763183594,0.39377275109291077,0.5995555520057678,2.0738916397094727,1.4012073278427124,0.26044443249702454,0.34271958470344543,2.0677075386047363,0.9399892687797546,0.2110474407672882
4,0.6490215063095093,0.20782670378684998,-1.8650137186050415,0.9995740652084351,0.7330472469329834,0.09753753244876862,-1.9082714319229126,0.9988530278205872,0.7676077485084534,0.09520972520112991,-1.9077370166778564,0.9987830519676208,0.7968646287918091,0.09400086104869843,-1.9076757431030273,0.9983213543891907,0.5968335866928101,0.07795777916908264,-1.919411063194275,0.9990707039833069,0.5657700300216675,0.060122933238744736,-1.9194505214691162,0.9991254210472107,0.5379337072372437,0.03924529626965523,-1.9196611642837524,0.9992080330848694,0.8587338328361511,0.09223020076751709,-1.6448062658309937,0.9992530941963196,0.48808255791664124,0.004331469070166349,-1.6146576404571533,0.9997873902320862,0.7053762674331665,0.30534765124320984,-1.7293109893798828,0.9997789263725281,0.5908349752426147,0.2876850366592407,-1.7115627527236938,0.9999136924743652,0.9590315818786621,0.23940056562423706,-1.1145291328430176,0.999728798866272,0.379811555147171,0.1484270691871643,-1.09886634349823,0.9999299049377441,1.1129505634307861,0.6174634695053101,-1.049576997756958,0.99154132604599,0.12458719313144684,0.5645604729652405,-0.9924026727676392,0.9967812895774841,0.8348989486694336,0.7473471760749817,-1.3324849605560303,0.9483262896537781,0.3285849392414093,0.7521602511405945,-1.3604599237442017,0.9808200001716614,0.7908951640129089,0.8456389307975769,-1.4766547679901123,0.875377893447876,0.39463627338409424,0.8410663604736328,-1.4469200372695923,0.9497296810150146,0.71393883228302,0.7765228748321533,-1.4844454526901245,0.8750386834144592,0.4583711624145508,0.7955272793769836,-1.4235862493515015,0.9488924145698547,0.712485671043396,0.7411062121391296,-1.3189574480056763,0.8591675758361816,0.4435996115207672,0.7581904530525208,-1.3490304946899414,0.9429745674133301,0.7500519752502441,0.8064715266227722,-0.006561496760696173,0.992647111415863,0.4356934130191803,0.8004465699195862,0.007799164857715368,0.9940452575683594,0.68190598487854,1.477960467338562,0.693739116191864,0.7999892830848694,0.3958364427089691,1.4330909252166748,0.6053880453109741,0.6784335970878601,0.6386709213256836,1.9273197650909424,1.460315227508545,0.3733944594860077,0.34336143732070923,1.9296154975891113,1.1637241840362549,0.3820713460445404,0.6234568357467651,1.9746812582015991,1.523990511894226,0.3589223623275757,0.3444785475730896,1.994984745979309,1.1968839168548584,0.39438945055007935,0.580054759979248,2.1705398559570312,1.2149382829666138,0.2684415578842163,0.3422797620296478,2.177910804748535,0.7804930806159973,0.23040446639060974
5,0.6498438119888306,0.21781310439109802,-1.832745909690857,0.9996153116226196,0.7359155416488647,0.10694973915815353,-1.8769686222076416,0.9989617466926575,0.7701054811477661,0.10538363456726074,-1.8760274648666382,0.9988994598388672,0.7998071908950806,0.10509098321199417,-1.8755676746368408,0.9984809160232544,0.5970904231071472,0.0885704979300499,-1.8996737003326416,0.9991592764854431,0.5659855604171753,0.07182805985212326,-1.9002803564071655,0.9992097020149231,0.5380126237869263,0.05188097059726715,-1.8999366760253906,0.999282956123352,0.8599963188171387,0.10850987583398819,-1.6438249349594116,0.9993233680725098,0.48042193055152893,0.016138894483447075,-1.6181819438934326,0.9998074173927307,0.7053050994873047,0.31895971298217773,-1.7199522256851196,0.9997993111610413,0.590714156627655,0.2999696433544159,-1.69479238986969,0.9999216198921204,0.9562963247299194,0.258127897977829,-1.141870379447937,0.9997538924217224,0.3794023394584656,0.16005568206310272,-1.1360284090042114,0.9999359250068665,1.1186622381210327,0.6403133869171143,-1.1124699115753174,0.9922314882278442,0.12251780927181244,0.5771125555038452,-1.1598126888275146,0.9968098998069763,0.835430920124054,0.753348171710968,-1.4065349102020264,0.9508845210075378,0.32736197113990784,0.7467635273933411,-1.6193441152572632,0.9813731908798218,0.7907610535621643,0.8463646173477173,-1.4873261451721191,0.8767399787902832,0.39565110206604004,0.8349230289459229,-1.697357416152954,0.9500030875205994,0.7142009735107422,0.7764802575111389,-1.4506354331970215,0.8761502504348755,0.4591748118400574,0.7880860567092896,-1.6647024154663086,0.9486035704612732,0.7131306529045105,0.7413477301597595,-1.3831610679626465,0.8597353100776672,0.4449595510959625,0.7523170709609985,-1.6008638143539429,0.9425534009933472,0.7518724203109741,0.8181878924369812,-0.006654842756688595,0.9923767447471619,0.4285668730735779,0.8275415301322937,0.00792981032282114,0.9940892457962036,0.687574028968811,1.5332883596420288,0.5763987302780151,0.7750719785690308,0.4028850197792053,1.483681559562683,0.5390938520431519,0.6643643975257874,0.6404513120651245,2.023512601852417,1.4264181852340698,0.34975695610046387,0.3451826870441437,2.0067477226257324,0.9746309518814087,0.37122586369514465,0.625543475151062,2.085981607437134,1.3994743824005127,0.3315163254737854,0.3435681462287903,2.085921049118042,0.9974857568740845,0.3719140887260437,0.5857397317886353,2.268526792526245,1.0149675607681274,0.2568897306919098,0.34611397981643677,2.245011806488037,0.5703569650650024,0.22742637991905212
6,0.6436395645141602,0.24714183807373047,-2.0738706588745117,0.9996285438537598,0.7339176535606384,0.1366550773382187,-2.1206014156341553,0.9990267753601074,0.7699148654937744,0.1329817771911621,-2.1202168464660645,0.9989591240882874,0.8001096844673157,0.13014695048332214,-2.120166301727295,0.998572587966919,0.5900133848190308,0.11854643374681473,-2.117119312286377,0.9992169737815857,0.5601769089698792,0.10216919332742691,-2.1176347732543945,0.9992616772651672,0.5316542387008667,0.0808020532131195,-2.117642402648926,0.999330997467041,0.8625141382217407,0.1250140517950058,-1.840955376625061,0.9993488192558289,0.4704277515411377,0.026487065479159355,-1.8225914239883423,0.9998173713684082,0.7003366351127625,0.3508453369140625,-1.9216970205307007,0.9997871518135071,0.5864360928535461,0.3254739046096802,-1.9134056568145752,0.9999179840087891,0.9565712809562683,0.26970285177230835,-1.2736316919326782,0.9997546076774597,0.37874314188957214,0.16847509145736694,-1.3177576065063477,0.9999361038208008,1.1132336854934692,0.6409674286842346,-1.276658535003662,0.9906536936759949,0.12347905337810516,0.5795396566390991,-1.2920665740966797,0.9955331087112427,0.8411300778388977,0.7535372972488403,-1.7823883295059204,0.9485610723495483,0.32829219102859497,0.7272216081619263,-1.679947853088379,0.9779302477836609,0.7949820756912231,0.844832181930542,-1.938817024230957,0.8717840909957886,0.3965272307395935,0.8133789300918579,-1.8063335418701172,0.9428407549858093,0.7247227430343628,0.7746769189834595,-1.9018901586532593,0.871760904788971,0.4592520296573639,0.77130526304245,-1.7776031494140625,0.9421045780181885,0.7250589728355408,0.7406280040740967,-1.7759755849838257,0.8534762263298035,0.4448017477989197,0.7383338809013367,-1.6699501276016235,0.9349846839904785,0.7520279884338379,0.8113091588020325,0.012283616699278355,0.992542028427124,0.42957252264022827,0.7686868906021118,-0.010787303559482098,0.9943182468414307,0.6970553994178772,1.3736475706100464,0.9952068328857422,0.7536579966545105,0.4054298400878906,1.3577423095703125,0.8280342221260071,0.64793860912323,0.6422210931777954,1.7202593088150024,2.0086467266082764,0.3338978588581085,0.3453887701034546,1.7524815797805786,1.6515077352523804,0.3568256199359894,0.626293957233429,1.7507811784744263,2.099308967590332,0.3143939673900604,0.3475329279899597,1.796550989151001,1.7246265411376953,0.35429930686950684,0.5888567566871643,1.9548324346542358,1.831748604774475,0.25150489807128906,0.33738428354263306,2.001621961593628,1.3505079746246338,0.22412528097629547
7,0.6457816362380981,0.2804493308067322,-2.0257458686828613,0.9996618628501892,0.7337493300437927,0.166476309299469,-2.078315258026123,0.9991173148155212,0.7705284953117371,0.16021832823753357,-2.07798171043396,0.9990549683570862,0.8016355633735657,0.15404018759727478,-2.078035831451416,0.9987043738365173,0.5905175805091858,0.15472771227359772,-2.0800631046295166,0.9992907047271729,0.561307430267334,0.1433459222316742,-2.0806117057800293,0.9993311166763306,0.5332099199295044,0.12848491966724396,-2.08070969581604,0.9993935227394104,0.8629687428474426,0.13451404869556427,-1.8221594095230103,0.9994081258773804,0.47132572531700134,0.08009539544582367,-1.8329254388809204,0.9998347163200378,0.700353741645813,0.3779112696647644,-1.8804372549057007,0.9998050928115845,0.5897372961044312,0.3603772222995758,-1.882280945777893,0.9999251961708069,0.9540393948554993,0.2690091133117676,-1.2657477855682373,0.9997736811637878,0.37876996397972107,0.18809573352336884,-1.315041184425354,0.9999409914016724,1.10972261428833,0.6577498912811279,-1.2839593887329102,0.9909257888793945,0.11220385134220123,0.5774462223052979,-1.2126559019088745,0.9957479238510132,0.8461275100708008,0.7627459764480591,-1.7736692428588867,0.9487141966819763,0.32527831196784973,0.7120225429534912,-1.4664738178253174,0.9782792925834656,0.801633358001709,0.8453379273414612,-1.9003925323486328,0.8717477321624756,0.38888460397720337,0.813919186592102,-1.5342481136322021,0.9428311586380005,0.7329484224319458,0.7748035788536072,-1.8570066690444946,0.8717070817947388,0.45331650972366333,0.7723018527030945,-1.512203574180603,0.9421740174293518,0.7328735589981079,0.7423564195632935,-1.759337067604065,0.8518726825714111,0.4384492039680481,0.734680712223053,-1.445027470588684,0.934908926486969,0.7541607022285461,0.8298693299293518,0.012788373045623302,0.9928716421127319,0.43224939703941345,0.7691971063613892,-0.01133184414356947,0.9946545958518982,0.7025631666183472,1.413154125213623,0.7833592295646667,0.7630757689476013,0.436090886592865,1.3961511850357056,0.6618989109992981,0.6629663109779358,0.6578202247619629,1.8123774528503418,1.612924337387085,0.3504859507083893,0.3820134997367859,1.8573791980743408,1.285123586654663,0.3778068721294403,0.6431864500045776,1.8565741777420044,1.6859405040740967,0.32143881916999817,0.3808355927467346,1.9110208749771118,1.3183479309082031,0.37683913111686707,0.6037214398384094,2.0406246185302734,1.3976001739501953,0.25888487696647644,0.38498106598854065,2.1169025897979736,0.8967200517654419,0.24302437901496887
8,0.6505561470985413,0.3021044433116913,-2.1497273445129395,0.9996953010559082,0.7364764213562012,0.1848684698343277,-2.178100109100342,0.9992046356201172,0.7744702696800232,0.1793067902326584,-2.1774535179138184,0.9991482496261597,0.80736243724823,0.17388515174388885,-2.177025079727173,0.9988321661949158,0.5928452014923096,0.17185690999031067,-2.1892876625061035,0.9993610382080078,0.5638453364372253,0.16184356808662415,-2.189781427383423,0.9993973970413208,0.5366811752319336,0.1507130116224289,-2.189892053604126,0.9994534850120544,0.8675155639648438,0.15408530831336975,-1.8616920709609985,0.9994660019874573,0.47345274686813354,0.12055505812168121,-1.910268783569336,0.9998511075973511,0.7004035115242004,0.3969985246658325,-1.9875380992889404,0.9998241066932678,0.5918716192245483,0.38352978229522705,-2.002354145050049,0.9999325275421143,0.9534702301025391,0.3049353063106537,-1.294418215751648,0.9997946619987488,0.3724747598171234,0.2270679771900177,-1.372874140739441,0.9999464154243469,1.1084330081939697,0.7608730792999268,-1.2898426055908203,0.9912211298942566,0.04557309299707413,0.5739738345146179,-1.3528597354888916,0.996091365814209,0.8470124006271362,0.7893852591514587,-1.8179153203964233,0.9513882398605347,0.31323176622390747,0.7208234667778015,-1.7260299921035767,0.9798536896705627,0.801361083984375,0.8492183089256287,-1.9471683502197266,0.8753108382225037,0.37015166878700256,0.8144380450248718,-1.84380304813385,0.9455094337463379,0.7347992658615112,0.7755674719810486,-1.900159239768982,0.8751147389411926,0.43219226598739624,0.7741749882698059,-1.803400993347168,0.944736897945404,0.7348867654800415,0.746354877948761,-1.8040101528167725,0.8562713861465454,0.41908329725265503,0.7387914061546326,-1.706540822982788,0.9381123185157776,0.7545692920684814,0.8002786040306091,0.015531170181930065,0.9920042157173157,0.43333593010902405,0.7691089510917664,-0.01329473964869976,0.9945112466812134,0.7056141495704651,1.4894254207611084,0.7181137800216675,0.7236854434013367,0.43083661794662476,1.480803370475769,0.6251733303070068,0.6363586187362671,0.6728625297546387,1.9789835214614868,1.632672667503357,0.319690078496933,0.3830908536911011,1.9924434423446655,1.2025924921035767,0.350009024143219,0.6590129733085632,2.0445241928100586,1.701610803604126,0.2914816439151764,0.382498562335968,2.0699288845062256,1.2371907234191895,0.3460983633995056,0.6186137199401855,2.2178971767425537,1.3207600116729736,0.2381654530763626,0.3959883749485016,2.231666326522827,0.7245848774909973,0.22773855924606323
9,0.6462300419807434,0.3111138641834259,-2.499785900115967,0.9997001886367798,0.7300142049789429,0.19610773026943207,-2.538290500640869,0.9992581605911255,0.7705023288726807,0.1890697032213211,-2.537959337234497,0.9991908073425293,0.8043163418769836,0.18316029012203217,-2.537834644317627,0.998898446559906,0.5888658761978149,0.18986143171787262,-2.5472073554992676,0.9994087815284729,0.5611357092857361,0.1810179352760315,-2.5477588176727295,0.9994378089904785,0.5351584553718567,0.1713886559009552,-2.5478923320770264,0.999491810798645,0.8671486973762512,0.15229831635951996,-2.1718077659606934,0.9994825124740601,0.4706572890281677,0.1375768482685089,-2.2151331901550293,0.9998618960380554,0.6982312202453613,0.40213921666145325,-2.3063368797302246,0.9998223781585693,0.5895291566848755,0.39184534549713135,-2.318483352661133,0.9999339580535889,0.9512820243835449,0.29053717851638794,-1.5272983312606812,0.9998016357421875,0.3720446825027466,0.21432968974113464,-1.594183087348938,0.9999476075172424,1.106874704360962,0.7450888752937317,-1.6676719188690186,0.9900825619697571,0.01833583600819111,0.5727396607398987,-1.7583357095718384,0.9961432814598083,0.8509328961372375,0.7834867238998413,-2.376267433166504,0.9471479058265686,0.31179913878440857,0.7586863040924072,-2.326873302459717,0.9793155193328857,0.8085501790046692,0.8469887971878052,-2.561344861984253,0.8628572821617126,0.36257877945899963,0.8525684475898743,-2.498706340789795,0.9402388334274292,0.7394646406173706,0.7750973105430603,-2.5045487880706787,0.8626405000686646,0.42545491456985474,0.8215786218643188,-2.4447221755981445,0.9396663904190063,0.7388291954994202,0.7462812662124634,-2.3643991947174072,0.8419793844223022,0.41566818952560425,0.7792969942092896,-2.3094944953918457,0.9324029684066772,0.76102614402771,0.7558354735374451,0.017792103812098503,0.9925411939620972,0.4373064935207367,0.7461925745010376,-0.015792053192853928,0.9949188828468323,0.7018371820449829,1.4822008609771729,1.0479110479354858,0.73293536901474,0.4291759431362152,1.4423543214797974,0.8748758435249329,0.6461333632469177,0.6723499298095703,1.9330391883850098,2.23463773727417,0.3177359104156494,0.3824480473995209,1.941596269607544,1.8126636743545532,0.35787150263786316,0.6576967239379883,2.004603385925293,2.3411195278167725,0.2825768291950226,0.38227275013923645,2.007371187210083,1.8973181247711182,0.3512759208679199,0.6137398481369019,2.1632590293884277,1.9681556224822998,0.2370830923318863,0.39296793937683105,2.184138536453247,1.434327244758606,0.23933306336402893
